0   0   (0.20000000000000001,0)   (1.3877787807814458e-18,0)   (8.3266726846886737e-18,0)   (1.1102230246251566e-17,0)   (8.3266726846886737e-18,0)   (0.40000000000000024,0)   (-5.7245874707234631e-18,0)   (-5.898059818321144e-18,0)   (3.2959746043559333e-18,0)   (-6.6786853825107075e-18,0)   
0.5   0   (0.20208242230326981,0)   (0.019825465286616103,0)   (0.019388188824233786,0)   (0.0036402048764512377,0)   (0.0020706188931792374,0)   (0.40416484460653967,0)   (-0.00075216326628244437,0)   (-0.00074094692161590797,0)   (7.827566045199899e-05,0)   (-4.7753298493304547e-06,0)   
1   0   (0.20498082660704892,0)   (0.040023079248471836,0)   (0.038044035799496022,0)   (0.013926306016687061,0)   (0.0090884080149729214,0)   (0.40996165321409789,0)   (-0.0036959683998756612,0)   (-0.0035210041405290353,0)   (0.00076416521626450991,0)   (-9.1269098147114306e-05,0)   
2   0   (0.20633516135820548,0)   (0.075231399862262308,0)   (0.071831927954967262,0)   (0.042828982310947471,0)   (0.034124388303212183,0)   (0.41267032271641085,0)   (-0.010581245023475603,0)   (-0.0095723941341264631,0)   (0.0040036339959802856,0)   (-0.00083568694872711616,0)   
10   0   (0.20484920314639332,0)   (0.12924763311090559,0)   (0.18769366154758119,0)   (0.1266542993005712,0)   (0.15336783779982327,0)   (0.40969840629278637,0)   (-0.0014886899972812082,0)   (-0.0019117783479007081,0)   (0.0017108512334861093,0)   (-0.00027769894187894734,0)   
100   0   (0.20781748550027401,0)   (0.12500000006127451,0)   (0.20781748537772499,0)   (0.12500000006127429,0)   (0.16563497100054833,0)   (0.41563497100054791,0)   (6.6484745921758397e-17,0)   (-4.7937133199449427e-17,0)   (-2.510313184407261e-17,0)   (-8.6300832061301696e-17,0)   
200   0   (0.2078174855319404,0)   (0.125,0)   (0.2078174855319404,0)   (0.12499999999999981,0)   (0.16563497106388106,0)   (0.4156349710638807,0)   (6.4727260057378692e-17,0)   (-4.8279093273752489e-17,0)   (-2.7755185255634849e-17,0)   (-9.1614595570409676e-17,0)   
500   0   (0.2078174855319404,0)   (0.125,0)   (0.2078174855319404,0)   (0.12499999999999981,0)   (0.16563497106388106,0)   (0.4156349710638807,0)   (6.4726869697384615e-17,0)   (-4.8276253348016391e-17,0)   (-2.7755575615628914e-17,0)   (-9.1615083575025125e-17,0)   
1000   0   (0.2078174855319404,0)   (0.125,0)   (0.2078174855319404,0)   (0.12499999999999981,0)   (0.16563497106388106,0)   (0.4156349710638807,0)   (6.4726869697384615e-17,0)   (-4.8276253348016391e-17,0)   (-2.7755575615628914e-17,0)   (-9.1615083575025125e-17,0)   
10000   0   (0.2078174855319404,0)   (0.125,0)   (0.2078174855319404,0)   (0.12499999999999981,0)   (0.16563497106388106,0)   (0.4156349710638807,0)   (6.4726869697384615e-17,0)   (-4.8276253348016391e-17,0)   (-2.7755575615628914e-17,0)   (-9.1615083575025125e-17,0)   
