0   0   (0.18749999999999997,0)   (-6.9388939039072284e-18,0)   (-1.0408340855860843e-17,0)   (-3.1225022567582528e-17,0)   (0.375,0)   (1.8214596497756474e-17,0)   (-6.0715321659188248e-18,0)   (-4.3368086899420177e-18,0)   
0.5   0   (0.19719036652059577,0)   (-0.0036117352667982524,0)   (-0.0036117352667983417,0)   (0.0082351728512082903,0)   (0.39438073304119142,0)   (-0.030550427187426,0)   (-0.030550427187425948,0)   (0.017974074481111293,0)   
1   0   (0.20022224690375223,0)   (-0.023807824311807523,0)   (-0.023807824311807689,0)   (0.024931245364771974,0)   (0.40044449380750419,0)   (-0.073367779205781788,0)   (-0.073367779205781691,0)   (0.068390073722585473,0)   
2   0   (0.20379835251444933,0)   (-0.04482615701194452,0)   (-0.044826157011944728,0)   (0.037237845354574355,0)   (0.40759670502889828,0)   (-0.10468576514985757,0)   (-0.10468576514985749,0)   (0.11398234874706936,0)   
10   0   (0.20460037762241776,0)   (-0.049343586618558678,0)   (-0.049343586618558886,0)   (0.038173596701417012,0)   (0.40920075524483518,0)   (-0.10928782366393427,0)   (-0.10928782366393421,0)   (0.12102715850738467,0)   
100   0   (0.20460037788676724,0)   (-0.04934358801245297,0)   (-0.049343588012453178,0)   (0.038173596276277998,0)   (0.40920075577353426,0)   (-0.10928782454189552,0)   (-0.10928782454189546,0)   (0.1210271594972563,0)   
200   0   (0.20460037788676724,0)   (-0.04934358801245297,0)   (-0.049343588012453178,0)   (0.038173596276277998,0)   (0.40920075577353432,0)   (-0.10928782454189553,0)   (-0.10928782454189545,0)   (0.12102715949725627,0)   
500   0   (0.20460037788676724,0)   (-0.049343588012452977,0)   (-0.049343588012453185,0)   (0.038173596276278005,0)   (0.40920075577353432,0)   (-0.10928782454189551,0)   (-0.10928782454189545,0)   (0.12102715949725627,0)   
1000   0   (0.20460037788676724,0)   (-0.049343588012452977,0)   (-0.049343588012453185,0)   (0.038173596276277998,0)   (0.40920075577353432,0)   (-0.10928782454189553,0)   (-0.10928782454189545,0)   (0.1210271594972563,0)   
10000   0   (0.20460037788676727,0)   (-0.049343588012452977,0)   (-0.049343588012453185,0)   (0.038173596276277998,0)   (0.40920075577353426,0)   (-0.10928782454189552,0)   (-0.10928782454189545,0)   (0.1210271594972563,0)   
