0   0   (0.21428571428571433,0)   (1.0408340855860843e-17,0)   (-9.9127055770103257e-19,0)   (8.9214350193092943e-18,0)   (-4.9563527885051629e-19,0)   (4.9563527885051632e-18,0)   (-2.4781763942525816e-18,0)   (0.4285714285714291,0)   (5.4210108624275222e-18,0)   (1.7873847243546745e-17,0)   (6.5052130349130266e-19,0)   (-4.3987630997983321e-18,0)   (-6.195440985631454e-19,0)   (-1.7657006809049643e-18,0)   
0.5   0   (0.2329692763990435,0)   (0.0051980412918415366,0)   (0.0056320853223011738,0)   (0.0081159742784650789,0)   (-0.0019533979907068958,0)   (0.0027407685112446766,0)   (-0.00044760925350171909,0)   (0.4659385527980876,0)   (-0.032806686716787388,0)   (-0.023297914221946072,0)   (0.020364309462606821,0)   (-0.0080392628176916038,0)   (0.001885576104117965,0)   (-0.00043710680240549804,0)   
1   0   (0.23549122532956343,0)   (0.009543827561051493,0)   (0.0086922156908405667,0)   (0.012454031079472469,0)   (-0.0058480982608127337,0)   (0.0096232458651966269,0)   (-0.0012456830381102888,0)   (0.47098245065912453,0)   (-0.055566602739342025,0)   (-0.031757373073542261,0)   (0.040639358948259596,0)   (-0.024160726356823897,0)   (0.0052281066894840824,0)   (-0.00078957485274216738,0)   
2   0   (0.23654077581898289,0)   (0.018416610964373508,0)   (0.015972815135541,0)   (0.011332139959236043,0)   (-0.0073494379421309673,0)   (0.021551716023214987,0)   (0.0010740842432107114,0)   (0.47308155163796373,0)   (-0.082914448617674302,0)   (-0.029218715558646483,0)   (0.052161983038954106,0)   (-0.045445674927973287,0)   (0.010720899733333976,0)   (0.0016650480134595784,0)   
10   0   (0.23649098127263812,0)   (0.009640418783976569,0)   (0.025572447941052293,0)   (0.0087512735641160078,0)   (-0.012835408426479527,0)   (0.04255454025497394,0)   (0.020043121962027191,0)   (0.47298196254527608,0)   (-0.15216761510027643,0)   (0.0096338146863954935,0)   (0.041509514427992861,0)   (-0.085462205294526875,0)   (0.082538622069356415,0)   (-0.074868059938493048,0)   
100   0   (0.23562293719676361,0)   (-0.12645307142821663,0)   (0.030582985082905068,0)   (-0.0084008619610453084,0)   (-0.039360564607526509,0)   (0.042266521057071252,0)   (-0.11576179267963187,0)   (0.47124587439352866,0)   (-0.27669650333227563,0)   (0.052228634694784642,0)   (0.0023971758178750109,0)   (-0.094430389692795075,0)   (0.1317633737892609,0)   (-0.26423670635255081,0)   
200   0   (0.23554345280273248,0)   (-0.1359151504304584,0)   (0.032471908410516018,0)   (-0.0096280579059236458,0)   (-0.039817199085445655,0)   (0.044843591607332312,0)   (-0.12690639705930748,0)   (0.47108690560546629,0)   (-0.28463156270840112,0)   (0.052965353459100757,0)   (0.00087164160558172782,0)   (-0.092198456144719818,0)   (0.12879238069147123,0)   (-0.27317118663837858,0)   
500   0   (0.23554080193161914,0)   (-0.13622966857104396,0)   (0.032535505886492767,0)   (-0.0096687601041460288,0)   (-0.039831651219713556,0)   (0.044930814287927869,0)   (-0.12727702520414627,0)   (0.47108160386323955,0)   (-0.28489521315449939,0)   (0.052989173876766951,0)   (0.00082115942805975942,0)   (-0.092122925327207422,0)   (0.12869137564456401,0)   (-0.27346804664798813,0)   
1000   0   (0.23554080185547888,0)   (-0.13622967760473018,0)   (0.032535507713263787,0)   (-0.0096687612731954139,0)   (-0.039831651634718135,0)   (0.04493081679336651,0)   (-0.12727703584946493,0)   (0.47108160371095897,0)   (-0.28489522072713402,0)   (0.052989174560857839,0)   (0.00082115797812449827,0)   (-0.092122923157614375,0)   (0.12869137274317477,0)   (-0.27346805517447648,0)   
10000   0   (0.23554080185547885,0)   (-0.13622967760473043,0)   (0.032535507713263828,0)   (-0.0096687612731954434,0)   (-0.039831651634718149,0)   (0.044930816793366572,0)   (-0.1272770358494652,0)   (0.47108160371095897,0)   (-0.28489522072713425,0)   (0.052989174560857832,0)   (0.00082115797812445891,0)   (-0.092122923157614306,0)   (0.12869137274317469,0)   (-0.2734680551744767,0)   
