0   0   (0.21875000000000006,0)   (-5.8546917314217239e-18,0)   (-1.1275702593849246e-17,0)   (2.6020852139652106e-18,0)   (1.951563910473908e-18,0)   (-2.6020852139652106e-18,0)   (-5.2041704279304213e-18,0)   (-1.0842021724855044e-18,0)   (0.43750000000000022,0)   (-3.0222135558033436e-18,0)   (8.2534890380459025e-18,0)   (-4.1945071548032953e-18,0)   (4.526544070126981e-18,0)   (-3.381355525439167e-18,0)   (1.7482760031328759e-18,0)   (1.2773256844594849e-18,0)   
0.5   0   (0.23624102319285423,0)   (0.013121044359477568,0)   (0.01302972196012951,0)   (0.0072866880057716821,0)   (-0.00010349661846672563,0)   (0.0021384004393196665,0)   (-0.00011733450639577034,0)   (0.00039660549689641352,0)   (0.47248204638571678,0)   (-0.023206310313864068,0)   (-0.016582661812857755,0)   (0.013805150977860024,0)   (-0.0050318164180332206,0)   (0.0012639443434971271,0)   (-0.00025163695178592911,0)   (4.9766861033788191e-05,0)   
1   0   (0.23898078235359904,0)   (0.026902608555719895,0)   (0.025181633964742118,0)   (0.01336082923533191,0)   (-0.0015641446112488789,0)   (0.0079538673937772329,0)   (2.6647286563939625e-05,0)   (0.0027855582894891076,0)   (0.47796156470718848,0)   (-0.039293161162161423,0)   (-0.022492059131724997,0)   (0.028529693093904854,0)   (-0.01570898443571404,0)   (0.0039492799552332007,0)   (-0.00067981823254702211,0)   (0.00015727521844509962,0)   
2   0   (0.24022507113843461,0)   (0.054569153917736465,0)   (0.047111655365384461,0)   (0.017862997815708385,0)   (-0.0013669128173020093,0)   (0.019214141748703503,0)   (0.0068756362972967749,0)   (0.012686941136694567,0)   (0.48045014227685118,0)   (-0.056304649572941144,0)   (-0.02205280333670083,0)   (0.038652851981472655,0)   (-0.029477713161416359,0)   (0.0054016866975268255,0)   (0.0020992519237797973,0)   (-0.0010470230013523763,0)   
10   0   (0.24052981297926401,0)   (0.13983231354052447,0)   (0.10394452241547661,0)   (0.04060126654997006,0)   (0.027596455633557688,0)   (0.075452289255052457,0)   (0.11375013146684212,0)   (0.14141602697893604,0)   (0.48105962595852614,0)   (-0.058700164599414087,0)   (-0.01278116724828245,0)   (0.048324008447442723,0)   (-0.035240551045106226,0)   (-0.00031145233944823399,0)   (0.0042580241479926503,0)   (-0.00065463690503442186,0)   
100   0   (0.24085645516951198,0)   (0.18529526425038148,0)   (0.11851179164776217,0)   (0.055414750068574228,0)   (0.059874479485673919,0)   (0.10825401087830479,0)   (0.17735655231641881,0)   (0.21395679059955738,0)   (0.48171291033902419,0)   (-0.018858322267513033,0)   (-0.029194495793303327,0)   (0.056395407413148038,0)   (-0.0083262849438546973,0)   (-0.032631087768848911,0)   (0.016159572081980593,0)   (0.0018971257862700891,0)   
200   0   (0.24085645699246017,0)   (0.1852954810774898,0)   (0.11851185462727042,0)   (0.055414828210750153,0)   (0.059874652484541102,0)   (0.1082541743004055,0)   (0.17735681450935509,0)   (0.21395704302159424,0)   (0.48171291398492039,0)   (-0.018858113356164687,0)   (-0.0291946194370424,0)   (0.056395495903485499,0)   (-0.0083261306788201747,0)   (-0.032631366113115061,0)   (0.016159823588152083,0)   (0.0018969821513407788,0)   
500   0   (0.24085645699246336,0)   (0.18529548107787061,0)   (0.11851185462738167,0)   (0.055414828210888091,0)   (0.059874652484845331,0)   (0.1082541743006932,0)   (0.17735681450981561,0)   (0.21395704302203641,0)   (0.48171291398492688,0)   (-0.018858113355797856,0)   (-0.029194619437260781,0)   (0.056395495903642852,0)   (-0.0083261306785491138,0)   (-0.032631366113608187,0)   (0.016159823588601518,0)   (0.0018969821510820646,0)   
1000   0   (0.24085645699246339,0)   (0.18529548107787061,0)   (0.11851185462738166,0)   (0.055414828210888084,0)   (0.059874652484845331,0)   (0.10825417430069319,0)   (0.17735681450981561,0)   (0.21395704302203644,0)   (0.48171291398492694,0)   (-0.018858113355797859,0)   (-0.029194619437260778,0)   (0.056395495903642852,0)   (-0.0083261306785491138,0)   (-0.03263136611360818,0)   (0.016159823588601518,0)   (0.0018969821510820646,0)   
10000   0   (0.24085645699246333,0)   (0.18529548107787061,0)   (0.11851185462738166,0)   (0.055414828210888091,0)   (0.059874652484845331,0)   (0.1082541743006932,0)   (0.17735681450981564,0)   (0.21395704302203641,0)   (0.48171291398492683,0)   (-0.018858113355797859,0)   (-0.029194619437260785,0)   (0.056395495903642852,0)   (-0.008326130678549112,0)   (-0.032631366113608187,0)   (0.016159823588601515,0)   (0.0018969821510820646,0)   
