0   0   (0.22727272727272732,0)   (5.5195746962898405e-18,0)   (-8.0428088431651971e-18,0)   (-1.1827660063478229e-19,0)   (-2.0501277443362267e-18,0)   (3.3117448177739046e-18,0)   (-1.1788234529933303e-17,0)   (-1.7347234759768071e-17,0)   (-1.3246979271095618e-17,0)   (8.9890216482434547e-18,0)   (1.9712766772463716e-19,0)   (0.45454545454545509,0)   (-7.9015545487612614e-17,0)   (1.0330721836694268e-18,0)   (4.9713133704306936e-18,0)   (-4.8542688177191906e-19,0)   (1.3818649507497065e-17,0)   (9.0179747744405106e-18,0)   (-4.6263399519125781e-19,0)   (-2.6575273705127649e-18,0)   (-4.5699737594225649e-18,0)   (-1.1242437299920713e-18,0)   
0.5   0   (0.24517655385455811,0)   (0.015660837296966663,0)   (0.019080953754359635,0)   (0.0078349824479741377,0)   (-0.0021236001607562532,0)   (0.003722850325892548,0)   (-0.0011842500868173131,0)   (0.00082878404083155314,0)   (-0.00020055543988643532,0)   (0.00011929261618521576,0)   (-2.1589176238634187e-05,0)   (0.49035310770734652,0)   (-0.023776404788045991,0)   (-0.010193354956563859,0)   (0.013782940499263558,0)   (-0.0097924516229909598,0)   (0.0030612404173732924,0)   (-0.00066506992813372223,0)   (0.00013991344130815622,0)   (-3.6242339413903927e-05,0)   (8.2715797160418903e-06,0)   (-2.0125431347212301e-06,0)   
1   0   (0.24606655638604166,0)   (0.035575049743397168,0)   (0.041728854123284725,0)   (0.011927113859260688,0)   (-0.00064345678417768854,0)   (0.0074439189643346303,0)   (-0.0026126949078225685,0)   (0.0028098679608672687,0)   (-0.00047390874581068458,0)   (0.00062291977217053421,0)   (-5.2817292719287917e-06,0)   (0.49213311276901395,0)   (-0.036765083682410132,0)   (-0.0090559745002536194,0)   (0.015618890698108115,0)   (-0.014263680761333932,0)   (0.0057030955051726191,0)   (-0.00051931654781318135,0)   (-0.00069266433407209167,0)   (0.00031267125210903562,0)   (-5.9672255729409824e-05,0)   (8.0964631083825276e-06,0)   
2   0   (0.24639620331148923,0)   (0.067187504726216582,0)   (0.075931131018657533,0)   (0.019104528125945357,0)   (0.0027317312506272128,0)   (0.011468717784697118,0)   (-0.0052669382638664639,0)   (0.0083527883766925781,0)   (-0.00083200658083387572,0)   (0.003475139288292278,0)   (0.00070632202975214053,0)   (0.49279240662196439,0)   (-0.055545403189679682,0)   (-0.0062069230610371593,0)   (0.018512781398697931,0)   (-0.017856031988524416,0)   (0.010603681303721869,0)   (-0.004781894095660346,0)   (-0.00040620483898141371,0)   (0.0010913715527944164,0)   (-0.00034330554943204269,0)   (7.6678435782675032e-06,0)   
10   0   (0.246540946441034,0)   (0.1139489996968699,0)   (0.12722564892088448,0)   (0.030632426953968225,0)   (-0.0040953429792459622,0)   (0.016981547737010449,0)   (-0.014171925094431421,0)   (0.021238961288214574,0)   (0.025628916458002297,0)   (0.034011853366768027,0)   (0.042829648413188086,0)   (0.49308189288194038,0)   (-0.083357546185344938,0)   (0.016052647660745899,0)   (0.0048055925147924292,0)   (-0.011068934343003503,0)   (0.015494895881898651,0)   (-0.035034899724806841,0)   (0.039065498099545098,0)   (-0.019367749583112066,0)   (0.0006837912338192914,0)   (0.0032688192136075323,0)   
100   0   (0.24623868659830556,0)   (0.099896422303737034,0)   (0.11443759420971908,0)   (0.047010642702465903,0)   (-0.016081298984336447,0)   (0.024741514895409034,0)   (-0.020975235453307799,0)   (0.010908756599515665,0)   (0.070981674680986609,0)   (0.088159564375338395,0)   (0.16410605507061893,0)   (0.4924773731965984,0)   (-0.096232771854627017,0)   (0.029785258870645849,0)   (-0.010076724409904841,0)   (0.00077795056470084274,0)   (0.010677864216937184,0)   (-0.05593476214456139,0)   (0.093849573025863803,0)   (-0.067305212629212102,0)   (0.023860272241064691,0)   (0.0022740729963737494,0)   
200   0   (0.24623794284754852,0)   (0.099784081725734386,0)   (0.11405430994700158,0)   (0.046771996458338579,0)   (-0.016120517766244475,0)   (0.024696340826766534,0)   (-0.0209945309220918,0)   (0.010707932361095721,0)   (0.070694181308559256,0)   (0.088090342781130079,0)   (0.16430699925719267,0)   (0.4924758856950911,0)   (-0.096210278580770442,0)   (0.029848728659596969,0)   (-0.010178790057934197,0)   (0.00094221119963567364,0)   (0.010523138529789129,0)   (-0.055945463390945423,0)   (0.094443701102218447,0)   (-0.06820938227099857,0)   (0.024479230814485817,0)   (0.0021473319629522715,0)   
500   0   (0.24623794975469182,0)   (0.099784458945469237,0)   (0.1140526134266352,0)   (0.046770680880385829,0)   (-0.016120564087370087,0)   (0.024696076021009553,0)   (-0.020994433234684619,0)   (0.010707199714495547,0)   (0.070693179742784079,0)   (0.08809088254819894,0)   (0.16430837730165973,0)   (0.49247589950937137,0)   (-0.09620941018851252,0)   (0.029848779474485533,0)   (-0.010179122094018179,0)   (0.00094303385719510984,0)   (0.010522217658736052,0)   (-0.05594502523041598,0)   (0.094446221866445371,0)   (-0.068214000596321572,0)   (0.024482641111110759,0)   (0.002146531117105303,0)   
1000   0   (0.24623794975469526,0)   (0.09978445894575444,0)   (0.11405261342643021,0)   (0.046770680880172437,0)   (-0.016120564087346429,0)   (0.024696076020966028,0)   (-0.020994433234626849,0)   (0.010707199714448364,0)   (0.070693179742774948,0)   (0.088090882548531091,0)   (0.1643083773020399,0)   (0.49247589950938514,0)   (-0.096209410188200548,0)   (0.029848779474431552,0)   (-0.010179122094028839,0)   (0.00094303385732220305,0)   (0.010522217658561721,0)   (-0.055945025230242078,0)   (0.094446221866734306,0)   (-0.068214000597047728,0)   (0.024482641111698785,0)   (0.0021465311169521729,0)   
10000   0   (0.24623794975469526,0)   (0.099784458945754453,0)   (0.11405261342643022,0)   (0.046770680880172437,0)   (-0.016120564087346429,0)   (0.024696076020966028,0)   (-0.020994433234626853,0)   (0.010707199714448364,0)   (0.070693179742774948,0)   (0.088090882548531105,0)   (0.16430837730203993,0)   (0.49247589950938514,0)   (-0.096209410188200548,0)   (0.029848779474431552,0)   (-0.010179122094028839,0)   (0.00094303385732220305,0)   (0.010522217658561723,0)   (-0.055945025230242078,0)   (0.09444622186673432,0)   (-0.068214000597047741,0)   (0.024482641111698792,0)   (0.0021465311169521733,0)   
