0   0   (0.21428571428571436,0)   (0,0)   (1.2886517250113425e-17,0)   (9.4170702981598104e-18,0)   (1.5860328923216521e-17,0)   (9.9127055770103257e-19,0)   (-1.9825411154020651e-18,0)   (0.42857142857142894,0)   (2.3852447794681098e-18,0)   (1.1151793774136617e-17,0)   (8.3638453306024629e-19,0)   (4.4916947145828043e-18,0)   (-5.1731932230022641e-18,0)   (-1.9360753080098294e-18,0)   
0.5   0   (0.23328920993530677,0)   (0.0038729027247409054,0)   (0.0046058000396496249,0)   (0.0085847400904304656,0)   (-0.0024702596749752036,0)   (0.0030362270225597183,0)   (-0.00055953628443136227,0)   (0.46657841987061582,0)   (-0.034821882356463149,0)   (-0.024325219494483945,0)   (0.02211709196231201,0)   (-0.009104112325964836,0)   (0.0021716035642567167,0)   (-0.00051384518404187882,0)   
1   0   (0.23567639612984831,0)   (0.007696595444105509,0)   (0.0075420457333246873,0)   (0.012579220667003965,0)   (-0.0065607448603695728,0)   (0.01011075072383952,0)   (-0.0014945543016833349,0)   (0.47135279225969556,0)   (-0.057810598444964383,0)   (-0.03182745345863159,0)   (0.041763963903169089,0)   (-0.025959359108268156,0)   (0.0056117269880072707,0)   (-0.00072720315489810373,0)   
2   0   (0.2366079306209857,0)   (0.014234806614444213,0)   (0.014443125338713739,0)   (0.010960934758820009,0)   (-0.008674157540623997,0)   (0.021694289940882301,0)   (-3.346640933235605e-05,0)   (0.47321586124196641,0)   (-0.087205579024276517,0)   (-0.027995316455730404,0)   (0.051916449289889401,0)   (-0.048022670410145976,0)   (0.012682740300153509,0)   (0.001290682889159521,0)   
10   0   (0.23640997021791624,0)   (-0.014652005783469377,0)   (0.021229801931700883,0)   (0.0063337053775340789,0)   (-0.020995934156038423,0)   (0.036158899379156818,0)   (0.0014288881761189516,0)   (0.47281994043583109,0)   (-0.17284096185268941,0)   (0.018023926275887565,0)   (0.035326539697341772,0)   (-0.092783567880884626,0)   (0.097749769245959184,0)   (-0.096087627885416499,0)   
100   0   (0.23547960703053702,0)   (-0.13851938069241615,0)   (0.032399727097199113,0)   (-0.0086768054704746012,0)   (-0.041113544578863202,0)   (0.046144380255721706,0)   (-0.12316405853262069,0)   (0.47095921406107322,0)   (-0.28860844897306531,0)   (0.052530930514482668,0)   (0.0023505426948728235,0)   (-0.093871040512814002,0)   (0.12640956762246419,0)   (-0.26457676763815097,0)   
200   0   (0.2354675266338033,0)   (-0.13985389494158815,0)   (0.032687657012273982,0)   (-0.0088565549920255199,0)   (-0.041187212413395964,0)   (0.046510926927762014,0)   (-0.1247583096541703,0)   (0.47093505326760571,0)   (-0.28976134707750917,0)   (0.0526393931453411,0)   (0.0021473799142438551,0)   (-0.093585667195049432,0)   (0.12598939765773373,0)   (-0.26580800889205031,0)   
500   0   (0.23546747840735724,0)   (-0.13985922236768794,0)   (0.032688806539055336,0)   (-0.0088572725515547474,0)   (-0.041187506413364279,0)   (0.046512390379823999,0)   (-0.12476467399300699,0)   (0.4709349568147132,0)   (-0.28976594947903667,0)   (0.052639826055361688,0)   (0.0021465689083489769,0)   (-0.09358452782128443,0)   (0.12598772006095776,0)   (-0.26581292403927759,0)   
1000   0   (0.23546747840735427,0)   (-0.13985922236801512,0)   (0.032688806539125932,0)   (-0.0088572725515988146,0)   (-0.041187506413382334,0)   (0.046512390379913865,0)   (-0.12476467399339784,0)   (0.47093495681470765,0)   (-0.28976594947931922,0)   (0.052639826055388285,0)   (0.0021465689082991665,0)   (-0.093584527821214403,0)   (0.12598772006085474,0)   (-0.26581292403957935,0)   
10000   0   (0.23546747840735427,0)   (-0.13985922236801512,0)   (0.032688806539125932,0)   (-0.0088572725515988146,0)   (-0.041187506413382334,0)   (0.046512390379913865,0)   (-0.12476467399339784,0)   (0.47093495681470765,0)   (-0.28976594947931922,0)   (0.052639826055388285,0)   (0.0021465689082991665,0)   (-0.093584527821214403,0)   (0.12598772006085474,0)   (-0.26581292403957935,0)   
