0   0   (0.16666666666666666,0)   (0,0)   (-4.6259292692714853e-18,0)   (0.33333333333333331,0)   (2.7755575615628914e-17,0)   (2.3129646346357427e-18,0)   
0.5   0   (0.1666666666666666,0)   (-0.01934547098563618,0)   (-0.019345470985636191,0)   (0.33333333333333326,0)   (-0.052845007015517649,0)   (-0.05284500701551767,0)   
1   0   (0.16666666666666666,0)   (-0.059982274617881297,0)   (-0.05998227461788129,0)   (0.33333333333333337,0)   (-0.12915247490354301,0)   (-0.12915247490354306,0)   
2   0   (0.16666666666666671,0)   (-0.082119684400369028,0)   (-0.082119684400369014,0)   (0.33333333333333343,0)   (-0.16500654124246505,0)   (-0.16500654124246514,0)   
10   0   (0.1666666666666666,0)   (-0.083333333333319368,0)   (-0.083333333333319354,0)   (0.33333333333333326,0)   (-0.16666666666665256,0)   (-0.16666666666665264,0)   
100   0   (0.16666666666666663,0)   (-0.083333333333333315,0)   (-0.083333333333333301,0)   (0.33333333333333326,0)   (-0.16666666666666657,0)   (-0.16666666666666663,0)   
200   0   (0.16666666666666663,0)   (-0.083333333333333315,0)   (-0.083333333333333301,0)   (0.33333333333333326,0)   (-0.16666666666666657,0)   (-0.16666666666666663,0)   
500   0   (0.16666666666666663,0)   (-0.083333333333333315,0)   (-0.083333333333333301,0)   (0.33333333333333326,0)   (-0.16666666666666657,0)   (-0.16666666666666663,0)   
1000   0   (0.16666666666666663,0)   (-0.083333333333333315,0)   (-0.083333333333333301,0)   (0.33333333333333326,0)   (-0.16666666666666657,0)   (-0.16666666666666663,0)   
10000   0   (0.16666666666666663,0)   (-0.083333333333333315,0)   (-0.083333333333333301,0)   (0.33333333333333326,0)   (-0.16666666666666657,0)   (-0.16666666666666663,0)   
