0   0   (0.21874999999999994,0)   (4.1199682554449168e-18,0)   (-1.0842021724855044e-18,0)   (3.2526065174565133e-18,0)   (4.9873299934333204e-18,0)   (-2.1684043449710089e-19,0)   (-4.5536491244391186e-18,0)   (-3.0357660829594124e-18,0)   (0.4374999999999985,0)   (5.7937053592194143e-18,0)   (6.7762635780344027e-20,0)   (-9.2021659389707189e-18,0)   (-8.3619092552944529e-18,0)   (-2.574980159653073e-19,0)   (2.4326786245143506e-18,0)   (-7.1828393927164669e-18,0)   
0.5   0   (0.23843511127401504,0)   (0.0060287072280686234,0)   (0.0080112930334981253,0)   (0.0093856517011246827,0)   (-0.003368528807782017,0)   (0.0041746610593637141,0)   (-0.00084730093124816533,0)   (0.00077381217475676301,0)   (0.47687022254802863,0)   (-0.033845430711824345,0)   (-0.020681692028969679,0)   (0.022854115992397686,0)   (-0.011404484098986043,0)   (0.0032617982803620819,0)   (-0.00073518876094563095,0)   (0.00017591038579706437,0)   
1   0   (0.2402210580376084,0)   (0.015471623653335702,0)   (0.018263105812413836,0)   (0.011171485371712406,0)   (-0.0068855140593831431,0)   (0.010912968576973535,0)   (-0.0017488858458200778,0)   (0.0032402978705480404,0)   (0.48044211607520304,0)   (-0.052090414029311312,0)   (-0.021845268139978662,0)   (0.032811100800575956,0)   (-0.025172328475500837,0)   (0.006670330954642264,0)   (-0.00022496123759406742,0)   (-0.00022738206360686401,0)   
2   0   (0.24078140684197294,0)   (0.025425303148500694,0)   (0.032326025612613406,0)   (0.0085716371513396301,0)   (-0.0097976928632785634,0)   (0.020965565035872619,0)   (-0.0017472402427109036,0)   (0.011021286664846787,0)   (0.481562813683933,0)   (-0.080833814449530722,0)   (-0.015691281211118967,0)   (0.036813064425659701,0)   (-0.041043070099826703,0)   (0.017045390626180223,0)   (-0.00058303583359868214,0)   (-0.0021277970013527788,0)   
10   0   (0.24064176921743424,0)   (0.0037920083106514533,0)   (0.042851969901844582,0)   (-0.00054803976017410493,0)   (-0.01700004269437573,0)   (0.029270392760013638,0)   (-0.0059188118422113609,0)   (0.054294281617255143,0)   (0.48128353843486366,0)   (-0.15082267483577078,0)   (0.030428604181077883,0)   (0.013425705048137723,0)   (-0.0607849022813816,0)   (0.077776674622964878,0)   (-0.090334575078969789,0)   (0.059307730751759921,0)   
100   0   (0.24044589453976448,0)   (-0.06637586439981559,0)   (0.030430974164021126,0)   (-0.0063037864633685037,0)   (-0.022138652508873601,0)   (0.030457104994033354,0)   (-0.050656386837520641,0)   (0.028454608115584396,0)   (0.48089178907952818,0)   (-0.20583400461769111,0)   (0.05650868843386072,0)   (-0.012947508003651631,0)   (-0.045063475685390618,0)   (0.086666692620024646,0)   (-0.17762783820852276,0)   (0.18501248351606997,0)   
200   0   (0.24038745818868898,0)   (-0.083751180790992766,0)   (0.02770180076733602,0)   (-0.0070353215424921569,0)   (-0.023149959657213816,0)   (0.03167900876882835,0)   (-0.064211771935911433,0)   (0.013591644158414752,0)   (0.48077491637737702,0)   (-0.21837484829423667,0)   (0.059698771982429143,0)   (-0.015932480006967339,0)   (-0.041522340274265282,0)   (0.083286293526378466,0)   (-0.18766028804200294,0)   (0.2028566304547289,0)   
500   0   (0.24037703949021746,0)   (-0.086849041090374487,0)   (0.027215215137772902,0)   (-0.007165747188713845,0)   (-0.023330266771419247,0)   (0.03189686356074125,0)   (-0.066628574072158858,0)   (0.010941711054071882,0)   (0.48075407898043415,0)   (-0.22061076674328772,0)   (0.060267533698863542,0)   (-0.016464671332225581,0)   (-0.040890989100085602,0)   (0.08268359639990093,0)   (-0.18944897510171987,0)   (0.20603807221338633,0)   
1000   0   (0.24037701275527021,0)   (-0.086856990368486639,0)   (0.027213966532567711,0)   (-0.0071660818680197441,0)   (-0.023330729449286519,0)   (0.031897422587992844,0)   (-0.066634775717961559,0)   (0.010934911181518181,0)   (0.48075402551053936,0)   (-0.22061650423170537,0)   (0.060268993172379645,0)   (-0.016466036964127771,0)   (-0.040889369018614889,0)   (0.082682049846275876,0)   (-0.18945356497005461,0)   (0.20604623596607144,0)   
10000   0   (0.24037701275402801,0)   (-0.086856990737831513,0)   (0.027213966474554152,0)   (-0.0071660818835698461,0)   (-0.023330729470783775,0)   (0.031897422613966754,0)   (-0.066634776006106733,0)   (0.010934910865577786,0)   (0.48075402550805568,0)   (-0.22061650449828446,0)   (0.060268993240190645,0)   (-0.016466037027578713,0)   (-0.040889368943341518,0)   (0.082682049774418842,0)   (-0.18945356518331227,0)   (0.20604623634538152,0)   
