0   0   (0.20833333333333337,0)   (1.3877787807814457e-17,0)   (1.7347234759768071e-17,0)   (4.0476881106125501e-18,0)   (1.0986582014519778e-17,0)   (7.5171350625661636e-18,0)   (0.41666666666666624,0)   (-1.2359904766334751e-17,0)   (-4.4090888347743844e-18,0)   (2.7466455036299444e-18,0)   (-3.4694469519536142e-18,0)   (1.8070036208091742e-18,0)   
0.5   0   (0.22383327366604108,0)   (0.0090601218221349668,0)   (0.0079570789794061268,0)   (0.0057808452516064585,0)   (0.0006466833094524333,0)   (0.0016130914910126007,0)   (0.44766654733208228,0)   (-0.023119945945859834,0)   (-0.018888092363988342,0)   (0.011571159473667591,0)   (-0.0029526714104905765,0)   (0.00062186941944126161,0)   
1   0   (0.22735925676816099,0)   (0.0083900467012462052,0)   (0.0059848392846475109,0)   (0.012615172984068387,0)   (-0.001232863572270748,0)   (0.0081872163724857408,0)   (0.45471851353632159,0)   (-0.051367868071407689,0)   (-0.037150850989563319,0)   (0.038738476745514998,0)   (-0.014879289765745787,0)   (0.0037271082834084493,0)   
2   0   (0.22934953731607066,0)   (0.011243754451623582,0)   (0.0039095544912656748,0)   (0.015329883437244157,0)   (3.9734687197429138e-05,0)   (0.023960126157879711,0)   (0.45869907463214032,0)   (-0.078450986395636566,0)   (-0.04798068714153654,0)   (0.068514583460847309,0)   (-0.038558976597209992,0)   (0.0062853890265354411,0)   
10   0   (0.22975434482077731,0)   (0.04090015639434303,0)   (0.020470214351102106,0)   (0.0095944085323329473,0)   (0.030423455237016624,0)   (0.096186623159418796,0)   (0.45950868964155361,0)   (-0.10250650310108327,0)   (-0.038761207040052217,0)   (0.094150689536411411,0)   (-0.072319491881022782,0)   (0.032319794196993747,0)   
100   0   (0.22919138749357712,0)   (0.098056861869136536,0)   (0.03587506095510893,0)   (0.0070039010850335374,0)   (0.078194609352518443,0)   (0.14948879681043131,0)   (0.45838277498715357,0)   (-0.055746577016499245,0)   (-0.066142929885265586,0)   (0.10999268815244345,0)   (-0.019657909396133648,0)   (-0.031781002313174975,0)   
200   0   (0.22918953399358655,0)   (0.098264816283562609,0)   (0.035923682843554634,0)   (0.0069953900033902323,0)   (0.078366870547978529,0)   (0.14966111224807982,0)   (0.45837906798717232,0)   (-0.0555667096962882,0)   (-0.066256098508541916,0)   (0.11005066112636973,0)   (-0.019452844471327505,0)   (-0.032054348893845681,0)   
500   0   (0.22918953166455794,0)   (0.098265077590161329,0)   (0.03592374393973443,0)   (0.0069953793087300488,0)   (0.078367087004009073,0)   (0.14966132877226873,0)   (0.45837906332911521,0)   (-0.055566483682727479,0)   (-0.066256240711380518,0)   (0.11005073397272246,0)   (-0.019452586795537515,0)   (-0.032054692369436075,0)   
1000   0   (0.22918953166455794,0)   (0.098265077590161828,0)   (0.035923743939734555,0)   (0.0069953793087300271,0)   (0.078367087004009503,0)   (0.14966132877226918,0)   (0.45837906332911521,0)   (-0.055566483682727041,0)   (-0.066256240711380809,0)   (0.11005073397272262,0)   (-0.019452586795537016,0)   (-0.032054692369436755,0)   
10000   0   (0.22918953166455794,0)   (0.098265077590161842,0)   (0.035923743939734548,0)   (0.0069953793087300271,0)   (0.078367087004009489,0)   (0.14966132877226918,0)   (0.45837906332911521,0)   (-0.055566483682727028,0)   (-0.066256240711380809,0)   (0.11005073397272262,0)   (-0.019452586795537009,0)   (-0.032054692369436755,0)   
