0   0   (0.20833333333333334,0)   (-1.1564823173178713e-18,0)   (1.1564823173178713e-18,0)   (1.1564823173178713e-18,0)   (0,0)   (-2.8912057932946786e-18,0)   (0.41666666666666674,0)   (6.5052130349130266e-19,0)   (6.5052130349130266e-19,0)   (2.8912057932946783e-19,0)   (2.6020852139652106e-18,0)   (2.1684043449710089e-18,0)   
0.5   0   (0.22364184559056599,0)   (0.0096022710384628153,0)   (0.0084391863133955157,0)   (0.0056437670602444458,0)   (0.00076497761133263568,0)   (0.0015481950213372684,0)   (0.4472836911811317,0)   (-0.022268652000528077,0)   (-0.018281773737873954,0)   (0.010944172947091954,0)   (-0.0027443349415589746,0)   (0.00056883958217768629,0)   
1   0   (0.22722170587153417,0)   (0.0093846953888557655,0)   (0.0068560084868763771,0)   (0.012410170173928953,0)   (-0.00091459857132597294,0)   (0.0079436296429014376,0)   (0.45444341174306824,0)   (-0.050204532951869232,0)   (-0.036506094408472731,0)   (0.037521382571894045,0)   (-0.014174862330354188,0)   (0.0035574877564393376,0)   
2   0   (0.22923788360770603,0)   (0.012444159915802649,0)   (0.0047599232007271052,0)   (0.015189857254750373,0)   (0.00035878082034068108,0)   (0.023667842096054274,0)   (0.45847576721541178,0)   (-0.077401320419309194,0)   (-0.048065282473770281,0)   (0.067925879773903478,0)   (-0.037345368902818699,0)   (0.0060169921262472137,0)   
10   0   (0.22966087914399261,0)   (0.045668287568263695,0)   (0.021787249805103277,0)   (0.0094114855493961612,0)   (0.033939542128696681,0)   (0.098966338595940215,0)   (0.45932175828798477,0)   (-0.098611802895557835,0)   (-0.041453431657293163,0)   (0.095829931863117584,0)   (-0.068012835423942472,0)   (0.026494147393514036,0)   
100   0   (0.22910443238170533,0)   (0.097868502685702227,0)   (0.036289393102049691,0)   (0.0071734408358531095,0)   (0.077711974118868529,0)   (0.14868281693070984,0)   (0.45820886476341061,0)   (-0.055941762967190854,0)   (-0.066622068283314392,0)   (0.11043744580594739,0)   (-0.019545442512937501,0)   (-0.032469793661059718,0)   
200   0   (0.22910389605521309,0)   (0.097924218003328622,0)   (0.036302736434453753,0)   (0.0071713107422846081,0)   (0.077758213111719793,0)   (0.1487296125648277,0)   (0.45820779211042628,0)   (-0.05589337829360129,0)   (-0.066652843078383081,0)   (0.11045310707599519,0)   (-0.019489761280709655,0)   (-0.032544405651842377,0)   
500   0   (0.22910389587380833,0)   (0.097924236848238574,0)   (0.036302740947645254,0)   (0.0071713100218108979,0)   (0.077758228751398331,0)   (0.1487296283927822,0)   (0.45820779174761678,0)   (-0.05589336192817692,0)   (-0.066652853487517719,0)   (0.11045311237319597,0)   (-0.019489742447328571,0)   (-0.032544430888281982,0)   
1000   0   (0.22910389587380831,0)   (0.097924236848238588,0)   (0.036302740947645247,0)   (0.0071713100218108988,0)   (0.077758228751398317,0)   (0.14872962839278217,0)   (0.45820779174761667,0)   (-0.05589336192817692,0)   (-0.066652853487517719,0)   (0.11045311237319597,0)   (-0.019489742447328571,0)   (-0.032544430888281982,0)   
10000   0   (0.22910389587380833,0)   (0.097924236848238588,0)   (0.036302740947645254,0)   (0.0071713100218108979,0)   (0.077758228751398331,0)   (0.1487296283927822,0)   (0.45820779174761672,0)   (-0.055893361928176913,0)   (-0.066652853487517705,0)   (0.11045311237319597,0)   (-0.019489742447328571,0)   (-0.032544430888281982,0)   
