0   0   (0.2272727272727271,0)   (1.1236277060304319e-17,0)   (1.3444106938820255e-17,0)   (-1.2221915398927505e-18,0)   (1.4824000612892714e-17,0)   (-5.3618725621101309e-18,0)   (8.0428088431651971e-18,0)   (1.3246979271095618e-17,0)   (-4.2579576228521629e-18,0)   (2.0501277443362267e-18,0)   (5.8349789646492604e-18,0)   (0.45454545454544365,0)   (-1.2436907761539687e-16,0)   (1.3203056762630723e-16,0)   (-8.7099627936207647e-18,0)   (-2.2232304775569236e-17,0)   (2.0483412748474722e-17,0)   (-5.870708354424351e-19,0)   (1.6047424200708744e-18,0)   (7.6818188016444544e-19,0)   (-8.5534927073643351e-19,0)   (3.1988584268034677e-18,0)   
0.5   0   (0.24551446452893377,0)   (0.013747964103578687,0)   (0.018601943420798059,0)   (0.0072673773056771583,0)   (-0.0029606170367018673,0)   (0.0040634562185462783,0)   (-0.0014923567761184601,0)   (0.00092163270328969268,0)   (-0.00025136089332587037,0)   (0.00012471572550649688,0)   (-2.6920939967461847e-05,0)   (0.49102892905479995,0)   (-0.026598066456869147,0)   (-0.0098086207755966708,0)   (0.013947027481504446,0)   (-0.011026770874519864,0)   (0.0036317036682626219,0)   (-0.00064685679833660539,0)   (5.1947182484274696e-05,0)   (-3.0285692320199827e-06,0)   (2.4996464425042927e-07,0)   (-1.2223818075992043e-07,0)   
1   0   (0.24618260455971158,0)   (0.029922714981454414,0)   (0.039124674998686063,0)   (0.0091585374364306828,0)   (-0.0022106494485119102,0)   (0.0076183262998139175,0)   (-0.0035680021072019077,0)   (0.0031307276460700159,0)   (-0.00078193308746305921,0)   (0.00065207108014525626,0)   (-6.4063211478192379e-05,0)   (0.49236520911707765,0)   (-0.042862278967519769,0)   (-0.0087208324384830619,0)   (0.016107509378744216,0)   (-0.01531445824747165,0)   (0.0070469328863901389,0)   (-0.0012732008840962471,0)   (-0.00084039887906679528,0)   (0.00051448670708875602,0)   (-0.00011178939855269726,0)   (1.2003534297492902e-05,0)   
2   0   (0.24641480912800431,0)   (0.052782488392198922,0)   (0.067520405577625869,0)   (0.0098857099207813499,0)   (-0.00041644171182704786,0)   (0.010864628794983336,0)   (-0.0078538792042853519,0)   (0.0093924025256436755,0)   (-0.0028434930035968467,0)   (0.0037160553769570036,0)   (-0.00012637572581503874,0)   (0.4928296182551069,0)   (-0.06645280669239062,0)   (-0.0046831173620900234,0)   (0.018547719416947914,0)   (-0.018636783647337722,0)   (0.012373032377263964,0)   (-0.0081512728502607362,0)   (0.0018500710201213985,0)   (0.00060983508390335484,0)   (-0.00056452313717785614,0)   (0.00011236748720067949,0)   
10   0   (0.24639920972150328,0)   (0.068815416012420402,0)   (0.096166840269367199,0)   (-0.0028264840610003703,0)   (-0.0017495277670666188,0)   (0.012699734326542094,0)   (-0.016810807615613137,0)   (0.021578834288079923,0)   (-0.0058663472183089361,0)   (0.02153750360750491,0)   (0.011765534464403612,0)   (0.49279841944287367,0)   (-0.11196342708492162,0)   (0.022386569315899271,0)   (0.00098243507936163731,0)   (-0.0089055900847381554,0)   (0.012927921862493925,0)   (-0.030941166491563216,0)   (0.046727634896978475,0)   (-0.046016830802679869,0)   (0.023081952400185124,0)   (-0.0074670867505773836,0)   
100   0   (0.24658758978159209,0)   (0.11980528236478369,0)   (0.094408716951577126,0)   (0.022173283741485344,0)   (-0.011088352603763816,0)   (0.019961722419752408,0)   (-0.013532351846957627,0)   (0.01084062444452809,0)   (0.05958768527945494,0)   (0.1070058818858978,0)   (0.17364458155458859,0)   (0.49317517956317913,0)   (-0.072832530907872894,0)   (0.019743985887945778,0)   (-0.00062196583259381836,0)   (-0.0008443062656459001,0)   (0.0058327668401482293,0)   (-0.033367259510113163,0)   (0.075437450177475204,0)   (-0.067851150935840598,0)   (0.032917731445325567,0)   (-0.009021099411898572,0)   
200   0   (0.2466187856205207,0)   (0.12789221695858749,0)   (0.095682480588749119,0)   (0.027865882533559847,0)   (-0.012878784706602678,0)   (0.021557434389686714,0)   (-0.013246440801091041,0)   (0.0095474390416950671,0)   (0.072252997422740869,0)   (0.12071247705692625,0)   (0.19814202401547121,0)   (0.49323757124104023,0)   (-0.065633992522880658,0)   (0.01809056013783461,0)   (0.00069917911298925366,0)   (-0.0014403302884113422,0)   (0.0065977536929948451,0)   (-0.035620964278927539,0)   (0.07899922082464611,0)   (-0.063192346152308565,0)   (0.018407818400497822,0)   (0.0035290063024715854,0)   
500   0   (0.2466224924413796,0)   (0.1288498058557731,0)   (0.095849290453674671,0)   (0.028534908852492723,0)   (-0.013087477224660592,0)   (0.021743834658556928,0)   (-0.013213287101137882,0)   (0.009397884594564471,0)   (0.073741468262895626,0)   (0.12233078453527875,0)   (0.20098468483992454,0)   (0.49324498488275664,0)   (-0.064777824940358622,0)   (0.017882588873888855,0)   (0.00087178013385351384,0)   (-0.0015308934774717609,0)   (0.0067074746087394908,0)   (-0.035911292345785585,0)   (0.079434864641578132,0)   (-0.062592925923221965,0)   (0.016469670886418729,0)   (0.0052394262949546234,0)   
1000   0   (0.24662249649929227,0)   (0.1288508538812741,0)   (0.095849474050848149,0)   (0.028535640353833901,0)   (-0.013087705283483242,0)   (0.021744038370224143,0)   (-0.013213250840563589,0)   (0.0093977212019805099,0)   (0.07374309560801029,0)   (0.12233255426054941,0)   (0.2009877905671314,0)   (0.49324499299858321,0)   (-0.064776887726872581,0)   (0.017882360419346571,0)   (0.00087197016756945312,0)   (-0.0015309939347122614,0)   (0.0067075959267909116,0)   (-0.035911611477981421,0)   (0.079435342175953549,0)   (-0.06259226712543671,0)   (0.016467535629326031,0)   (0.0052413134740192822,0)   
10000   0   (0.24662249649933882,0)   (0.12885085389329193,0)   (0.095849474052953479,0)   (0.028535640362222101,0)   (-0.013087705286098414,0)   (0.021744038372560125,0)   (-0.013213250840147786,0)   (0.0093977212001068733,0)   (0.073743095626671223,0)   (0.12233255428084303,0)   (0.20098779060274508,0)   (0.49324499299867736,0)   (-0.064776887716125525,0)   (0.017882360416726799,0)   (0.00087197016974864549,0)   (-0.0015309939358642195,0)   (0.00670759592818208,0)   (-0.035911611481640945,0)   (0.079435342181429461,0)   (-0.062592267117882142,0)   (0.016467535604840756,0)   (0.0052413134956597399,0)   
