0   0   (0.20833333333333337,0)   (2.8912057932946786e-18,0)   (5.7824115865893567e-19,0)   (-5.7824115865893567e-19,0)   (1.1564823173178713e-18,0)   (2.3129646346357427e-18,0)   (0.4166666666666668,0)   (2.3129646346357427e-18,0)   (6.9388939039072284e-18,0)   (-2.0961242001386418e-18,0)   (7.589415207398531e-18,0)   (5.7101314417569898e-18,0)   
0.5   0   (0.22008417982677417,0)   (0.01656194503555122,0)   (0.015012251653476315,0)   (0.0045156253696585526,0)   (0.0020674952286739183,0)   (0.00093995695777035362,0)   (0.44016835965354939,0)   (-0.011133265129513081,0)   (-0.0098554917195328683,0)   (0.0039160823145391261,0)   (-0.0007197572421547714,0)   (0.00010910933216747086,0)   
1   0   (0.22470479911882096,0)   (0.025423824103541423,0)   (0.021557768075392537,0)   (0.011321386927451937,0)   (0.0043620398840358548,0)   (0.005178991265987587,0)   (0.44940959823764143,0)   (-0.031186497468973114,0)   (-0.024549868333321526,0)   (0.018904015027075446,0)   (-0.0054768137659442122,0)   (0.0012841334274765091,0)   
2   0   (0.22659197300539874,0)   (0.034694826746861911,0)   (0.02471076722659583,0)   (0.016448849786396342,0)   (0.0069781378236517351,0)   (0.017921350416408792,0)   (0.45318394601079842,0)   (-0.059214484272506696,0)   (-0.043498925879664932,0)   (0.050344079524287454,0)   (-0.019632631404202492,0)   (0.0034822723252393908,0)   
10   0   (0.22755232524774888,0)   (0.080001918895012208,0)   (0.039211232469085498,0)   (0.010264893420860961,0)   (0.053494866824693309,0)   (0.10959247393633854,0)   (0.45510465049549831,0)   (-0.071214251657380531,0)   (-0.068411022228719046,0)   (0.11226629398965676,0)   (-0.031091826251177252,0)   (-0.028412852392514548,0)   
100   0   (0.22729590200928768,0)   (0.091021961788381692,0)   (0.043895505025608801,0)   (0.010319339616096811,0)   (0.064653204584939047,0)   (0.12726153359160308,0)   (0.45459180401857635,0)   (-0.062712839204348489,0)   (-0.074702795453554072,0)   (0.11821512917847649,0)   (-0.020075926888576089,0)   (-0.044186669936337838,0)   
200   0   (0.22729590200925548,0)   (0.091021961789445827,0)   (0.04389550502601932,0)   (0.010319339616131802,0)   (0.064653204585907648,0)   (0.12726153359286049,0)   (0.45459180401851196,0)   (-0.062712839203340948,0)   (-0.0747027954543798,0)   (0.11821512917883821,0)   (-0.020075926887125235,0)   (-0.044186669938528954,0)   
500   0   (0.22729590200925548,0)   (0.091021961789445827,0)   (0.043895505026019327,0)   (0.0103193396161318,0)   (0.064653204585907648,0)   (0.12726153359286049,0)   (0.45459180401851196,0)   (-0.062712839203340934,0)   (-0.0747027954543798,0)   (0.11821512917883822,0)   (-0.020075926887125232,0)   (-0.044186669938528954,0)   
1000   0   (0.22729590200925548,0)   (0.091021961789445813,0)   (0.04389550502601932,0)   (0.010319339616131802,0)   (0.064653204585907648,0)   (0.12726153359286049,0)   (0.45459180401851196,0)   (-0.062712839203340948,0)   (-0.0747027954543798,0)   (0.11821512917883821,0)   (-0.020075926887125235,0)   (-0.044186669938528954,0)   
10000   0   (0.22729590200925548,0)   (0.091021961789445827,0)   (0.043895505026019327,0)   (0.010319339616131802,0)   (0.064653204585907648,0)   (0.12726153359286049,0)   (0.45459180401851196,0)   (-0.062712839203340948,0)   (-0.0747027954543798,0)   (0.1182151291788382,0)   (-0.020075926887125235,0)   (-0.044186669938528954,0)   
